cycle  sigma  my  transactions  max interactions  
2 5.6649624 1.5003500 101 101
3 5.1700330 1.3338667 100 100
4 4.9520358 1.2507000 100 100
5 4.8329575 1.2007000 104 104
6 4.6287557 1.1670833 105 105
7 4.5675582 1.1432143 104 104
8 4.5118379 1.1254250 104 104
9 4.5133701 1.1114444 103 103
10 4.4625663 1.1004600 102 102
11 4.3789337 1.0913182 103 103
12 4.3804944 1.0837417 101 101
13 4.3383945 1.0773462 104 104
14 4.2774801 1.0718000 106 106
15 4.2413154 1.0670667 108 108
16 4.2906717 1.0629375 100 100
17 4.3894619 1.0592588 100 100
18 4.3387825 1.0560111 103 103
19 4.3437956 1.0531105 105 105
20 4.3730781 1.0504450 100 100
21 4.4057325 1.0480762 108 108
22 4.4073572 1.0459182 102 102
23 4.3752212 1.0439522 109 109
24 4.4058722 1.0421167 103 103
25 4.3672199 1.0404440 100 100
26 4.3628501 1.0389346 112 112
27 4.3612177 1.0374815 103 103
28 4.3753727 1.0361536 100 100
29 4.3965076 1.0348931 103 103
30 4.3658440 1.0337267 101 101
31 4.3420806 1.0326516 105 105
32 4.3612651 1.0315938 103 103
33 4.4174259 1.0306515 99 99
34 4.4164390 1.0297294 102 102
35 4.3885076 1.0288857 100 100
36 4.4001916 1.0281000 105 105
37 4.3867179 1.0273459 101 101
38 4.4013868 1.0266342 105 105
39 4.4030690 1.0259821 106 106
40 4.4336901 1.0253225 100 100
41 4.4381986 1.0247073 105 105
42 4.4314552 1.0241310 100 100
43 4.4391313 1.0236023 105 105
44 4.4569114 1.0230773 101 101
45 4.4399490 1.0225756 104 104
46 4.4436926 1.0221043 100 100
47 4.4524659 1.0216362 103 103
48 4.4547121 1.0211750 104 104
49 4.4370844 1.0207245 100 100
50 4.4250752 1.0203100 107 107
51 4.3968727 1.0198980 103 103
52 4.4156411 1.0195231 101 101
53 4.4156514 1.0191736 102 102
54 4.4021344 1.0188111 103 103
55 4.4104666 1.0184673 107 107
56 4.3939695 1.0181571 104 104
57 4.3867831 1.0178509 102 102
58 4.3749255 1.0175517 104 104
59 4.4091540 1.0172576 103 103
60 4.4378725 1.0169867 110 110
61 4.4418985 1.0167279 103 103
62 4.4181047 1.0164677 103 103
63 4.4116777 1.0162286 104 104
64 4.4162270 1.0159859 103 103
65 4.4085920 1.0157446 105 105
66 4.4479852 1.0155182 102 102
67 4.4372148 1.0152836 100 100
68 4.4566003 1.0150647 106 106
69 4.4494689 1.0148406 100 100
70 4.4628567 1.0146371 100 100
71 4.4462948 1.0144408 104 104
72 4.4280771 1.0142472 100 100
73 4.4287765 1.0140589 103 103
74 4.4251070 1.0138811 103 103
75 4.4249411 1.0136987 104 104
76 4.4166279 1.0135079 101 101
77 4.4250365 1.0133429 100 100
78 4.4217743 1.0131705 103 103
79 4.4108489 1.0130076 104 104
80 4.4105473 1.0128638 103 103
81 4.3989424 1.0127012 102 102
82 4.3953537 1.0125439 103 103
83 4.3875771 1.0124084 107 107
84 4.3921090 1.0122667 101 101
85 4.3810405 1.0121294 104 104
86 4.3968304 1.0120023 101 101
87 4.3960983 1.0118690 108 108
88 4.3858791 1.0117432 102 102
89 4.3956336 1.0116303 99 99
90 4.4072596 1.0115022 107 107
91 4.4013682 1.0113857 107 107
92 4.3924875 1.0112554 102 102
93 4.3926970 1.0111280 101 101
94 4.3910091 1.0110160 101 101
95 4.3964061 1.0109074 106 106
96 4.4111023 1.0107906 100 100
97 4.4413059 1.0106876 101 101
98 4.4569243 1.0105857 105 105
99 4.4429067 1.0104798 107 107
100 4.4397348 1.0103800 103 103
101 4.4737583 1.0102950 103 103
102 4.4724754 1.0102049 102 102
103 4.4684891 1.0101068 104 104
104 4.4655097 1.0100096 102 102
105 4.4798096 1.0099143 104 104
106 4.4845151 1.0098283 102 102
107 4.4776726 1.0097355 102 102
108 4.4764730 1.0096519 110 110
109 4.4715729 1.0095587 104 104
110 4.4715432 1.0094736 101 101
111 4.4753793 1.0093982 103 103
112 4.4693057 1.0093286 104 104
113 4.4637983 1.0092531 104 104
114 4.4551936 1.0091737 100 100
115 4.4539208 1.0090913 103 103
