cycle  sigma  my  transactions  max interactions  
2 -0.23305882 1.5011500 117 117
3 0.0010242267 1.3338000 119 119
4 0.090278688 1.2502500 115 115
5 0.14318600 1.2000200 116 116
6 0.17384250 1.1666833 119 119
7 0.19800755 1.1428571 116 116
8 0.21865062 1.1250500 117 117
9 0.22971814 1.1111889 115 115
10 0.23649350 1.1000500 119 119
11 0.24299083 1.0909000 118 118
12 0.25005152 1.0834000 117 117
13 0.25684609 1.0769769 117 117
14 0.26138954 1.0714500 117 117
15 0.26349711 1.0667400 116 116
16 0.26802702 1.0625812 117 117
17 0.27062165 1.0589176 121 121
18 0.27424391 1.0556500 114 114
19 0.27723060 1.0527000 119 119
20 0.28002024 1.0500850 116 116
21 0.28267841 1.0477810 125 125
22 0.28568889 1.0456864 116 116
23 0.28721901 1.0437000 114 114
24 0.28878972 1.0419333 115 115
25 0.29076658 1.0402520 120 120
26 0.29254181 1.0386692 115 115
27 0.29383273 1.0371963 118 118
28 0.29520832 1.0358679 116 116
29 0.29633631 1.0346345 118 118
30 0.29707559 1.0334900 118 118
31 0.29940069 1.0324129 115 115
32 0.30067260 1.0313656 114 114
33 0.30149282 1.0303848 117 117
34 0.30276353 1.0294882 119 119
35 0.30271490 1.0286200 122 122
36 0.30166708 1.0278389 116 116
37 0.30117927 1.0270919 118 118
38 0.30206927 1.0263842 120 120
39 0.30168268 1.0257231 118 118
40 0.30278462 1.0250750 121 121
41 0.30213656 1.0244805 118 118
42 0.30271525 1.0239167 113 113
43 0.30400102 1.0233558 117 117
44 0.30440705 1.0228159 117 117
45 0.30536750 1.0223022 117 117
46 0.30535331 1.0218109 116 116
47 0.30541137 1.0213511 116 116
48 0.30586454 1.0209250 123 123
49 0.30642527 1.0204898 117 117
50 0.30622897 1.0200880 116 116
51 0.30670089 1.0197059 119 119
52 0.30667468 1.0193558 118 118
53 0.30685144 1.0189755 117 117
54 0.30653500 1.0186315 121 121
55 0.30709990 1.0182982 120 120
56 0.30721241 1.0179732 116 116
57 0.30738060 1.0176544 124 124
58 0.30733706 1.0173431 122 122
59 0.30723030 1.0170356 116 116
60 0.30700569 1.0167450 119 119
61 0.30709369 1.0164492 113 113
62 0.30752223 1.0161629 118 118
63 0.30769898 1.0159286 115 115
64 0.30802301 1.0156687 112 112
65 0.30791612 1.0154185 116 116
66 0.30867068 1.0151758 119 119
67 0.30847689 1.0149567 121 121
68 0.30845468 1.0147265 115 115
69 0.30801031 1.0144957 118 118
70 0.30845538 1.0142871 115 115
71 0.30806887 1.0140873 115 115
72 0.30780223 1.0138917 114 114
73 0.30793297 1.0136959 120 120
74 0.30763889 1.0135203 123 123
75 0.30836571 1.0133427 119 119
76 0.30825608 1.0131605 123 123
77 0.30807033 1.0129857 121 121
78 0.30790467 1.0128256 117 117
79 0.30837141 1.0126684 118 118
80 0.30808912 1.0125125 115 115
81 0.30826169 1.0123642 114 114
82 0.30872202 1.0122073 116 116
83 0.30889951 1.0120494 117 117
84 0.30848685 1.0119071 115 115
85 0.30878091 1.0117788 117 117
86 0.30870874 1.0116407 117 117
87 0.30860871 1.0115034 115 115
88 0.30865926 1.0113670 115 115
89 0.30869877 1.0112427 117 117
90 0.30923204 1.0111111 122 122
91 0.31003899 1.0109956 116 116
92 0.30996971 1.0108804 118 118
93 0.30972928 1.0107548 119 119
94 0.30976777 1.0106415 117 117
95 0.30920253 1.0105379 118 118
96 0.30920541 1.0104260 118 118
97 0.30964988 1.0103206 119 119
98 0.30996231 1.0102112 116 116
99 0.31026500 1.0101081 116 116
100 0.31033741 1.0100020 116 116
101 0.31007833 1.0099099 116 116
102 0.30999441 1.0098196 115 115
103 0.31010420 1.0097233 116 116
104 0.31072665 1.0096442 115 115
105 0.31078964 1.0095657 117 117
106 0.31036137 1.0094670 116 116
107 0.31083781 1.0093748 116 116
108 0.31119487 1.0092843 123 123
109 0.31151089 1.0092037 119 119
110 0.31144575 1.0091218 117 117
111 0.31119060 1.0090459 117 117
112 0.31114820 1.0089723 118 118
113 0.31153123 1.0088752 117 117
114 0.31190877 1.0088035 120 120
115 0.31201792 1.0087322 114 114
116 0.31226882 1.0086560 115 115
117 0.31272324 1.0085786 118 118
118 0.31279991 1.0085051 116 116
119 0.31241196 1.0084303 117 117
120 0.31240581 1.0083508 116 116
121 0.31228866 1.0082785 118 118
