cycle  sigma  my  transactions  max interactions  
2 0.70185745 1.5002250 45 45
3 0.84591440 1.3335500 43 43
4 0.93294741 1.2503000 45 45
5 0.94880999 1.2001100 42 42
6 0.96174305 1.1667417 42 42
7 0.96272866 1.1429857 43 43
8 0.97103092 1.1251313 47 47
9 0.97334907 1.1111222 44 44
10 0.97037850 1.1000550 41 41
11 0.97601624 1.0909727 44 44
12 0.97931873 1.0834667 44 44
13 0.98084607 1.0770769 44 44
14 0.97787706 1.0716071 44 44
15 0.98134128 1.0668933 44 44
16 0.99096086 1.0627750 44 44
17 0.99838008 1.0590706 45 45
18 0.99752528 1.0557972 42 42
19 0.99726005 1.0528474 44 44
20 0.99420372 1.0501725 44 44
21 0.99679800 1.0477952 46 46
22 0.99805243 1.0456227 43 43
23 1.0009901 1.0436804 42 42
24 1.0027597 1.0418312 44 44
25 1.0040545 1.0401780 43 43
26 1.0054095 1.0386173 46 46
27 1.0077909 1.0371889 46 46
28 1.0076278 1.0358857 47 47
29 1.0054526 1.0346414 43 43
30 1.0059268 1.0334950 44 44
31 1.0080042 1.0324065 44 44
32 1.0086130 1.0313766 42 42
33 1.0083391 1.0304258 44 44
34 1.0103794 1.0295632 44 44
35 1.0119106 1.0287271 43 43
36 1.0101827 1.0279319 43 43
37 1.0100557 1.0271824 43 43
38 1.0094377 1.0264987 44 44
39 1.0085183 1.0258321 46 46
40 1.0081939 1.0251788 44 44
41 1.0079750 1.0245768 44 44
42 1.0056756 1.0239917 43 43
43 1.0020830 1.0234430 46 46
44 1.0013606 1.0229136 44 44
45 1.0002170 1.0224000 44 44
46 0.99955512 1.0219087 45 45
47 1.0001533 1.0214511 44 44
48 1.0019994 1.0209990 45 45
49 1.0003899 1.0205643 45 45
50 1.0011883 1.0201650 43 43
51 1.0000559 1.0197647 44 44
52 0.99951743 1.0193865 45 45
53 0.99858786 1.0190151 45 45
54 0.99976144 1.0186722 45 45
55 1.0007574 1.0183255 43 43
56 1.0008494 1.0180134 43 43
57 1.0004630 1.0176886 43 43
58 1.0015018 1.0173879 44 44
59 1.0027167 1.0170729 43 43
60 1.0031637 1.0167908 46 46
61 1.0022185 1.0165352 43 43
62 1.0010019 1.0162653 44 44
63 1.0000800 1.0160000 45 45
64 0.99986409 1.0157438 46 46
65 1.0001619 1.0155062 45 45
66 1.0002814 1.0152712 42 42
67 1.0010643 1.0150440 47 47
68 1.0010565 1.0148331 41 41
69 1.0016062 1.0146203 44 44
70 1.0000789 1.0144114 49 49
71 0.99969859 1.0142092 47 47
72 0.99846912 1.0140132 44 44
73 0.99816426 1.0138110 45 45
74 0.99813234 1.0136345 45 45
75 0.99785595 1.0134507 43 43
76 0.99758735 1.0132789 44 44
77 0.99733315 1.0131091 43 43
78 0.99698904 1.0129519 43 43
79 0.99733496 1.0127899 46 46
80 0.99660606 1.0126394 48 48
81 0.99717897 1.0124864 45 45
82 0.99677493 1.0123299 46 46
83 0.99630216 1.0121813 42 42
84 0.99594489 1.0120363 44 44
85 0.99759450 1.0119053 44 44
86 0.99715708 1.0117686 44 44
87 0.99673129 1.0116328 44 44
88 0.99674072 1.0114994 43 43
89 0.99741412 1.0113736 44 44
90 0.99798382 1.0112478 42 42
91 0.99847981 1.0111297 41 41
92 0.99727473 1.0110114 43 43
93 0.99828184 1.0109022 44 44
94 0.99812265 1.0107862 44 44
95 0.99811515 1.0106653 42 42
96 0.99841986 1.0105615 43 43
97 0.99795816 1.0104552 43 43
98 0.99729869 1.0103577 43 43
99 0.99678754 1.0102586 45 45
100 0.99674830 1.0101565 44 44
101 0.99708262 1.0100594 45 45
102 0.99659199 1.0099618 44 44
103 0.99546489 1.0098665 44 44
104 0.99600657 1.0097822 44 44
105 0.99607976 1.0096881 43 43
106 0.99647137 1.0096005 54 54
107 0.99686680 1.0095201 44 44
108 0.99703569 1.0094310 43 43
109 0.99619593 1.0093472 42 42
110 0.99696651 1.0092632 43 43
111 0.99677670 1.0091811 45 45
112 0.99644754 1.0090955 44 44
113 0.99584309 1.0090111 44 44
114 0.99600489 1.0089360 45 45
115 0.99600935 1.0088683 46 46
116 0.99576332 1.0088009 45 45
117 0.99638792 1.0087256 46 46
118 0.99578411 1.0086530 45 45
119 0.99533432 1.0085853 44 44
120 0.99597126 1.0085187 46 46
121 0.99634672 1.0084533 41 41
122 0.99575763 1.0083811 44 44
123 0.99616725 1.0083122 43 43
124 0.99644246 1.0082500 43 43
125 0.99679833 1.0081872 45 45
126 0.99662378 1.0081226 47 47
127 0.99773811 1.0080673 44 44
128 0.99766058 1.0080016 42 42
129 0.99883076 1.0079395 43 43
130 0.99857281 1.0078762 44 44
131 0.99829650 1.0078187 44 44
132 0.99846649 1.0077549 44 44
133 0.99826855 1.0077034 45 45
134 0.99828667 1.0076470 45 45
135 0.99848439 1.0075926 46 46
136 0.99967221 1.0075290 45 45
137 0.99900096 1.0074792 43 43
138 0.99858513 1.0074221 45 45
139 0.99874311 1.0073640 44 44
140 0.99951908 1.0073114 43 43
141 0.99934857 1.0072553 45 45
142 0.99929705 1.0072035 42 42
143 0.99965444 1.0071573 45 45
144 0.99916369 1.0071024 49 49
145 0.99876944 1.0070548 44 44
146 0.99863696 1.0070096 43 43
147 0.99854264 1.0069629 43 43
148 0.99853993 1.0069145 43 43
149 0.99892017 1.0068641 43 43
150 0.99833161 1.0068160 43 43
151 0.99796891 1.0067745 44 44
152 0.99901764 1.0067293 44 44
153 0.99962759 1.0066908 45 45
154 0.99976839 1.0066490 45 45
155 0.99969748 1.0066071 43 43
156 0.99957090 1.0065679 44 44
157 0.99919028 1.0065283 46 46
158 0.99966834 1.0064889 44 44
159 0.99931761 1.0064503 49 49
160 0.99973231 1.0064078 43 43
161 0.99924163 1.0063699 44 44
162 0.99879266 1.0063269 44 44
163 0.99859984 1.0062939 45 45
164 0.99876399 1.0062573 44 44
165 0.99808441 1.0062173 44 44
166 0.99795112 1.0061816 45 45
167 0.99735602 1.0061488 45 45
168 0.99630019 1.0061152 43 43
169 0.99651241 1.0060805 45 45
170 0.99653939 1.0060459 42 42
171 0.99604160 1.0060120 44 44
172 0.99588676 1.0059805 43 43
