cycle  sigma  my  transactions  max interactions  
2 0.81114234 1.4996000 119 119
3 0.87697083 1.3328000 121 121
4 0.91939864 1.2496750 124 124
5 0.94626800 1.1999400 123 123
6 0.97400805 1.1665667 120 120
7 0.98098448 1.1427429 121 121
8 0.97445250 1.1250375 123 123
9 0.97635333 1.1111556 121 121
10 0.97430650 1.1000400 124 124
11 0.97017331 1.0909364 129 129
12 0.96116652 1.0834000 120 120
13 0.96498917 1.0769769 119 119
14 0.95876137 1.0715071 124 124
15 0.95896400 1.0667333 118 118
16 0.96492906 1.0625500 129 129
17 0.96070823 1.0589118 120 120
18 0.96323922 1.0556222 121 121
19 0.96050070 1.0527789 123 123
20 0.96093572 1.0501750 120 120
21 0.96680549 1.0477667 121 121
22 0.97011520 1.0456273 123 123
23 0.97658797 1.0436522 119 119
24 0.98613386 1.0418292 123 123
25 0.98613740 1.0401920 121 121
26 0.98346161 1.0386269 123 123
27 0.98064849 1.0372185 126 126
28 0.98347692 1.0359321 123 123
29 0.98000110 1.0347345 123 123
30 0.97923933 1.0335833 122 122
31 0.97834833 1.0324742 122 122
32 0.98032688 1.0314469 127 127
33 0.97777578 1.0305303 122 122
34 0.97581678 1.0296324 125 125
35 0.97647060 1.0287943 123 123
36 0.97918985 1.0279833 120 120
37 0.98197886 1.0272189 120 120
38 0.98270522 1.0265105 118 118
39 0.98473060 1.0258231 123 123
40 0.98327795 1.0252125 122 122
41 0.98228276 1.0245927 124 124
42 0.98253132 1.0240286 123 123
43 0.98186020 1.0234628 123 123
44 0.98280942 1.0229182 121 121
45 0.98162581 1.0224244 118 118
46 0.97908405 1.0219478 119 119
47 0.97703538 1.0214957 119 119
48 0.97565165 1.0210583 125 125
49 0.97534500 1.0206204 126 126
50 0.97604602 1.0202060 126 126
51 0.97559185 1.0198157 118 118
52 0.97783220 1.0194346 124 124
53 0.97944063 1.0190811 121 121
54 0.97970564 1.0187185 123 123
55 0.98025074 1.0183745 122 122
56 0.97929582 1.0180321 121 121
57 0.97897628 1.0177368 120 120
58 0.97853630 1.0174345 124 124
59 0.98062400 1.0171305 125 125
60 0.97948628 1.0168267 121 121
61 0.98230252 1.0165443 125 125
62 0.98525996 1.0162774 120 120
